reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-12-13,Flu ED visits pct,2,2025-12-27,maryland,quantile,0.025,1.4338376853443717
2025-12-13,Flu ED visits pct,2,2025-12-27,maryland,quantile,0.05,1.648300531720596
2025-12-13,Flu ED visits pct,2,2025-12-27,maryland,quantile,0.1,2.199146542797154
2025-12-13,Flu ED visits pct,2,2025-12-27,maryland,quantile,0.25,3.1223931118862147
2025-12-13,Flu ED visits pct,2,2025-12-27,maryland,quantile,0.5,4.822039155542279
2025-12-13,Flu ED visits pct,2,2025-12-27,maryland,quantile,0.75,6.486379162700424
2025-12-13,Flu ED visits pct,2,2025-12-27,maryland,quantile,0.9,8.565455954087232
2025-12-13,Flu ED visits pct,2,2025-12-27,maryland,quantile,0.95,10.14098373082342
2025-12-13,Flu ED visits pct,2,2025-12-27,maryland,quantile,0.975,11.337940933522136
2025-12-13,Flu ED visits pct,3,2026-01-03,maryland,quantile,0.025,0.7837028950342266
2025-12-13,Flu ED visits pct,3,2026-01-03,maryland,quantile,0.05,1.0541200455408875
2025-12-13,Flu ED visits pct,3,2026-01-03,maryland,quantile,0.1,1.4877157698111336
2025-12-13,Flu ED visits pct,3,2026-01-03,maryland,quantile,0.25,2.7931944854606017
2025-12-13,Flu ED visits pct,3,2026-01-03,maryland,quantile,0.5,5.067665212472636
2025-12-13,Flu ED visits pct,3,2026-01-03,maryland,quantile,0.75,8.197903605390854
2025-12-13,Flu ED visits pct,3,2026-01-03,maryland,quantile,0.9,10.666142418826716
2025-12-13,Flu ED visits pct,3,2026-01-03,maryland,quantile,0.95,12.844405981379605
2025-12-13,Flu ED visits pct,3,2026-01-03,maryland,quantile,0.975,14.084873800852991
2025-12-13,Flu ED visits pct,0,2025-12-13,massachusetts,quantile,0.025,1.3472887226994985
2025-12-13,Flu ED visits pct,0,2025-12-13,massachusetts,quantile,0.05,1.4955883871487992
2025-12-13,Flu ED visits pct,0,2025-12-13,massachusetts,quantile,0.1,1.6512382111631974
2025-12-13,Flu ED visits pct,0,2025-12-13,massachusetts,quantile,0.25,1.9492535217692175
2025-12-13,Flu ED visits pct,0,2025-12-13,massachusetts,quantile,0.5,2.3199258116904615
2025-12-13,Flu ED visits pct,0,2025-12-13,massachusetts,quantile,0.75,2.6966755067558457
2025-12-13,Flu ED visits pct,0,2025-12-13,massachusetts,quantile,0.9,3.15268488964384
2025-12-13,Flu ED visits pct,0,2025-12-13,massachusetts,quantile,0.95,3.492577892936142
2025-12-13,Flu ED visits pct,0,2025-12-13,massachusetts,quantile,0.975,3.84863005509289
2025-12-13,Flu ED visits pct,1,2025-12-20,massachusetts,quantile,0.025,1.435294516785628
2025-12-13,Flu ED visits pct,1,2025-12-20,massachusetts,quantile,0.05,1.601908072656214
2025-12-13,Flu ED visits pct,1,2025-12-20,massachusetts,quantile,0.1,1.8178212361545598
2025-12-13,Flu ED visits pct,1,2025-12-20,massachusetts,quantile,0.25,2.314455342801804
2025-12-13,Flu ED visits pct,1,2025-12-20,massachusetts,quantile,0.5,2.9535287678260094
2025-12-13,Flu ED visits pct,1,2025-12-20,massachusetts,quantile,0.75,3.51182871038164
2025-12-13,Flu ED visits pct,1,2025-12-20,massachusetts,quantile,0.9,4.29929572475543
2025-12-13,Flu ED visits pct,1,2025-12-20,massachusetts,quantile,0.95,5.014617268520443
2025-12-13,Flu ED visits pct,1,2025-12-20,massachusetts,quantile,0.975,5.515453265271695
2025-12-13,Flu ED visits pct,2,2025-12-27,massachusetts,quantile,0.025,1.1996566622095826
2025-12-13,Flu ED visits pct,2,2025-12-27,massachusetts,quantile,0.05,1.3748940259718174
2025-12-13,Flu ED visits pct,2,2025-12-27,massachusetts,quantile,0.1,1.6788305165104467
2025-12-13,Flu ED visits pct,2,2025-12-27,massachusetts,quantile,0.25,2.641395257359848
2025-12-13,Flu ED visits pct,2,2025-12-27,massachusetts,quantile,0.5,3.484551532152717
2025-12-13,Flu ED visits pct,2,2025-12-27,massachusetts,quantile,0.75,4.54699006703848
2025-12-13,Flu ED visits pct,2,2025-12-27,massachusetts,quantile,0.9,5.491082478103812
2025-12-13,Flu ED visits pct,2,2025-12-27,massachusetts,quantile,0.95,6.451777058442401
2025-12-13,Flu ED visits pct,2,2025-12-27,massachusetts,quantile,0.975,7.230929767377575
2025-12-13,Flu ED visits pct,3,2026-01-03,massachusetts,quantile,0.025,0.7422182373771643
2025-12-13,Flu ED visits pct,3,2026-01-03,massachusetts,quantile,0.05,0.9514575385176332
2025-12-13,Flu ED visits pct,3,2026-01-03,massachusetts,quantile,0.1,1.3615558714479326
2025-12-13,Flu ED visits pct,3,2026-01-03,massachusetts,quantile,0.25,2.717493491565272
2025-12-13,Flu ED visits pct,3,2026-01-03,massachusetts,quantile,0.5,3.746830567548706
2025-12-13,Flu ED visits pct,3,2026-01-03,massachusetts,quantile,0.75,5.7274177601584
2025-12-13,Flu ED visits pct,3,2026-01-03,massachusetts,quantile,0.9,6.9353295369944545
2025-12-13,Flu ED visits pct,3,2026-01-03,massachusetts,quantile,0.95,7.761227391598406
2025-12-13,Flu ED visits pct,3,2026-01-03,massachusetts,quantile,0.975,9.104482505820844
2025-12-13,Flu ED visits pct,0,2025-12-13,minnesota,quantile,0.025,2.2842150421875096
2025-12-13,Flu ED visits pct,0,2025-12-13,minnesota,quantile,0.05,2.424813204449841
2025-12-13,Flu ED visits pct,0,2025-12-13,minnesota,quantile,0.1,2.680510417019422
2025-12-13,Flu ED visits pct,0,2025-12-13,minnesota,quantile,0.25,3.058803299953933
2025-12-13,Flu ED visits pct,0,2025-12-13,minnesota,quantile,0.5,3.4858926126535947
2025-12-13,Flu ED visits pct,0,2025-12-13,minnesota,quantile,0.75,3.9936963605506266
2025-12-13,Flu ED visits pct,0,2025-12-13,minnesota,quantile,0.9,4.614921781566501
2025-12-13,Flu ED visits pct,0,2025-12-13,minnesota,quantile,0.95,5.147771097885144
2025-12-13,Flu ED visits pct,0,2025-12-13,minnesota,quantile,0.975,5.531022645228414
2025-12-13,Flu ED visits pct,1,2025-12-20,minnesota,quantile,0.025,2.003872341996199
2025-12-13,Flu ED visits pct,1,2025-12-20,minnesota,quantile,0.05,2.2657450063827134
2025-12-13,Flu ED visits pct,1,2025-12-20,minnesota,quantile,0.1,2.576121160237709
2025-12-13,Flu ED visits pct,1,2025-12-20,minnesota,quantile,0.25,3.43129122309656
2025-12-13,Flu ED visits pct,1,2025-12-20,minnesota,quantile,0.5,4.2456815390334075
2025-12-13,Flu ED visits pct,1,2025-12-20,minnesota,quantile,0.75,4.991412399794884
2025-12-13,Flu ED visits pct,1,2025-12-20,minnesota,quantile,0.9,6.2099838285474656
2025-12-13,Flu ED visits pct,1,2025-12-20,minnesota,quantile,0.95,7.226419929440072
2025-12-13,Flu ED visits pct,1,2025-12-20,minnesota,quantile,0.975,7.953391611721722
2025-12-13,Flu ED visits pct,2,2025-12-27,minnesota,quantile,0.025,1.5920284693656142
2025-12-13,Flu ED visits pct,2,2025-12-27,minnesota,quantile,0.05,1.9584843761179644
2025-12-13,Flu ED visits pct,2,2025-12-27,minnesota,quantile,0.1,2.2780739732490995
2025-12-13,Flu ED visits pct,2,2025-12-27,minnesota,quantile,0.25,3.339267791148271
2025-12-13,Flu ED visits pct,2,2025-12-27,minnesota,quantile,0.5,4.837898452761703
2025-12-13,Flu ED visits pct,2,2025-12-27,minnesota,quantile,0.75,6.23009740517338
2025-12-13,Flu ED visits pct,2,2025-12-27,minnesota,quantile,0.9,8.091886785935356
2025-12-13,Flu ED visits pct,2,2025-12-27,minnesota,quantile,0.95,9.490344747687182
2025-12-13,Flu ED visits pct,2,2025-12-27,minnesota,quantile,0.975,10.595219594746613
2025-12-13,Flu ED visits pct,3,2026-01-03,minnesota,quantile,0.025,0.8163086381683226
2025-12-13,Flu ED visits pct,3,2026-01-03,minnesota,quantile,0.05,1.2257880454596233
2025-12-13,Flu ED visits pct,3,2026-01-03,minnesota,quantile,0.1,1.6819229587881628
2025-12-13,Flu ED visits pct,3,2026-01-03,minnesota,quantile,0.25,2.987720742285099
2025-12-13,Flu ED visits pct,3,2026-01-03,minnesota,quantile,0.5,5.1705497932863835
2025-12-13,Flu ED visits pct,3,2026-01-03,minnesota,quantile,0.75,7.492212265943795
2025-12-13,Flu ED visits pct,3,2026-01-03,minnesota,quantile,0.9,10.043590305732037
2025-12-13,Flu ED visits pct,3,2026-01-03,minnesota,quantile,0.95,11.931383654301307
2025-12-13,Flu ED visits pct,3,2026-01-03,minnesota,quantile,0.975,13.182554744598644
2025-12-13,Flu ED visits pct,0,2025-12-13,horry,quantile,0.025,1.3679277570565624
2025-12-13,Flu ED visits pct,0,2025-12-13,horry,quantile,0.05,1.489963669819969
2025-12-13,Flu ED visits pct,0,2025-12-13,horry,quantile,0.1,1.6348621339858886
2025-12-13,Flu ED visits pct,0,2025-12-13,horry,quantile,0.25,1.9129019790841735
2025-12-13,Flu ED visits pct,0,2025-12-13,horry,quantile,0.5,2.239600497118416
2025-12-13,Flu ED visits pct,0,2025-12-13,horry,quantile,0.75,2.6154547020409207
2025-12-13,Flu ED visits pct,0,2025-12-13,horry,quantile,0.9,2.983009987730238
2025-12-13,Flu ED visits pct,0,2025-12-13,horry,quantile,0.95,3.244954516884691
2025-12-13,Flu ED visits pct,0,2025-12-13,horry,quantile,0.975,3.5677952768233165
2025-12-13,Flu ED visits pct,1,2025-12-20,horry,quantile,0.025,1.3528512003478768
2025-12-13,Flu ED visits pct,1,2025-12-20,horry,quantile,0.05,1.5189739249149086
2025-12-13,Flu ED visits pct,1,2025-12-20,horry,quantile,0.1,1.7561619703507252
2025-12-13,Flu ED visits pct,1,2025-12-20,horry,quantile,0.25,2.2219901647984006
2025-12-13,Flu ED visits pct,1,2025-12-20,horry,quantile,0.5,2.8466877693665373
2025-12-13,Flu ED visits pct,1,2025-12-20,horry,quantile,0.75,3.4132310146823386
2025-12-13,Flu ED visits pct,1,2025-12-20,horry,quantile,0.9,4.045411683310708
2025-12-13,Flu ED visits pct,1,2025-12-20,horry,quantile,0.95,4.712904107121869
2025-12-13,Flu ED visits pct,1,2025-12-20,horry,quantile,0.975,5.135777454712074
2025-12-13,Flu ED visits pct,2,2025-12-27,horry,quantile,0.025,1.1316645635031626
2025-12-13,Flu ED visits pct,2,2025-12-27,horry,quantile,0.05,1.3099304312867555
2025-12-13,Flu ED visits pct,2,2025-12-27,horry,quantile,0.1,1.6290535919355063
2025-12-13,Flu ED visits pct,2,2025-12-27,horry,quantile,0.25,2.4973379621446297
2025-12-13,Flu ED visits pct,2,2025-12-27,horry,quantile,0.5,3.37353875114207
2025-12-13,Flu ED visits pct,2,2025-12-27,horry,quantile,0.75,4.400068903394822
2025-12-13,Flu ED visits pct,2,2025-12-27,horry,quantile,0.9,5.386119799629859
2025-12-13,Flu ED visits pct,2,2025-12-27,horry,quantile,0.95,6.3470172502886175
2025-12-13,Flu ED visits pct,2,2025-12-27,horry,quantile,0.975,7.178799468449942
2025-12-13,Flu ED visits pct,3,2026-01-03,horry,quantile,0.025,0.6815270766408195
2025-12-13,Flu ED visits pct,3,2026-01-03,horry,quantile,0.05,0.898165419135845
2025-12-13,Flu ED visits pct,3,2026-01-03,horry,quantile,0.1,1.3141203772101175
2025-12-13,Flu ED visits pct,3,2026-01-03,horry,quantile,0.25,2.6394175007530167
2025-12-13,Flu ED visits pct,3,2026-01-03,horry,quantile,0.5,3.6905561803471545
2025-12-13,Flu ED visits pct,3,2026-01-03,horry,quantile,0.75,5.730987229970545
2025-12-13,Flu ED visits pct,3,2026-01-03,horry,quantile,0.9,6.887485883673862
2025-12-13,Flu ED visits pct,3,2026-01-03,horry,quantile,0.95,7.796149381455369
2025-12-13,Flu ED visits pct,3,2026-01-03,horry,quantile,0.975,9.137242858882221
2025-12-13,Flu ED visits pct,0,2025-12-13,texas,quantile,0.025,1.353239471069345
2025-12-13,Flu ED visits pct,0,2025-12-13,texas,quantile,0.05,1.5152295518687697
2025-12-13,Flu ED visits pct,0,2025-12-13,texas,quantile,0.1,1.8301449116061537
2025-12-13,Flu ED visits pct,0,2025-12-13,texas,quantile,0.25,2.454840639443544
2025-12-13,Flu ED visits pct,0,2025-12-13,texas,quantile,0.5,3.138250799598635
2025-12-13,Flu ED visits pct,0,2025-12-13,texas,quantile,0.75,3.707044764663703
2025-12-13,Flu ED visits pct,0,2025-12-13,texas,quantile,0.9,4.12942873901212
2025-12-13,Flu ED visits pct,0,2025-12-13,texas,quantile,0.95,4.405628594024244
2025-12-13,Flu ED visits pct,0,2025-12-13,texas,quantile,0.975,4.699472188307949
2025-12-13,Flu ED visits pct,1,2025-12-20,texas,quantile,0.025,0.8380130845720376
2025-12-13,Flu ED visits pct,1,2025-12-20,texas,quantile,0.05,1.0345064534668407
2025-12-13,Flu ED visits pct,1,2025-12-20,texas,quantile,0.1,1.3862609889308737
2025-12-13,Flu ED visits pct,1,2025-12-20,texas,quantile,0.25,2.1537581048369785
2025-12-13,Flu ED visits pct,1,2025-12-20,texas,quantile,0.5,3.353990183221472
2025-12-13,Flu ED visits pct,1,2025-12-20,texas,quantile,0.75,4.121526455374148
2025-12-13,Flu ED visits pct,1,2025-12-20,texas,quantile,0.9,4.685501474109615
2025-12-13,Flu ED visits pct,1,2025-12-20,texas,quantile,0.95,5.111324657593929
2025-12-13,Flu ED visits pct,1,2025-12-20,texas,quantile,0.975,5.665476030989462
2025-12-13,Flu ED visits pct,2,2025-12-27,texas,quantile,0.025,0.44015410058544
2025-12-13,Flu ED visits pct,2,2025-12-27,texas,quantile,0.05,0.6197957210558235
2025-12-13,Flu ED visits pct,2,2025-12-27,texas,quantile,0.1,0.9499924440393732
2025-12-13,Flu ED visits pct,2,2025-12-27,texas,quantile,0.25,1.6194217495171699
2025-12-13,Flu ED visits pct,2,2025-12-27,texas,quantile,0.5,3.3607825733898906
2025-12-13,Flu ED visits pct,2,2025-12-27,texas,quantile,0.75,4.223192804010381
2025-12-13,Flu ED visits pct,2,2025-12-27,texas,quantile,0.9,5.044941934975523
2025-12-13,Flu ED visits pct,2,2025-12-27,texas,quantile,0.95,5.508821215796673
2025-12-13,Flu ED visits pct,2,2025-12-27,texas,quantile,0.975,5.956111217264735
2025-12-13,Flu ED visits pct,3,2026-01-03,texas,quantile,0.025,0.15517921771000834
2025-12-13,Flu ED visits pct,3,2026-01-03,texas,quantile,0.05,0.3367606332651517
2025-12-13,Flu ED visits pct,3,2026-01-03,texas,quantile,0.1,0.5134271733494726
2025-12-13,Flu ED visits pct,3,2026-01-03,texas,quantile,0.25,1.0028678738749668
2025-12-13,Flu ED visits pct,3,2026-01-03,texas,quantile,0.5,3.0746505064363028
2025-12-13,Flu ED visits pct,3,2026-01-03,texas,quantile,0.75,3.9875386908325074
2025-12-13,Flu ED visits pct,3,2026-01-03,texas,quantile,0.9,4.953634958530168
2025-12-13,Flu ED visits pct,3,2026-01-03,texas,quantile,0.95,5.395997133608194
2025-12-13,Flu ED visits pct,3,2026-01-03,texas,quantile,0.975,5.873715274500497
2025-12-13,Flu ED visits pct,0,2025-12-13,georgia,quantile,0.025,1.1918814694657252
2025-12-13,Flu ED visits pct,0,2025-12-13,georgia,quantile,0.05,1.344384384256649
2025-12-13,Flu ED visits pct,0,2025-12-13,georgia,quantile,0.1,1.569230714595465
2025-12-13,Flu ED visits pct,0,2025-12-13,georgia,quantile,0.25,1.8959088105188515
2025-12-13,Flu ED visits pct,0,2025-12-13,georgia,quantile,0.5,2.276222113803828
2025-12-13,Flu ED visits pct,0,2025-12-13,georgia,quantile,0.75,2.63506257609271
2025-12-13,Flu ED visits pct,0,2025-12-13,georgia,quantile,0.9,3.1070053989700868
2025-12-13,Flu ED visits pct,0,2025-12-13,georgia,quantile,0.95,3.3739500248362178
2025-12-13,Flu ED visits pct,0,2025-12-13,georgia,quantile,0.975,3.712314824374746
2025-12-13,Flu ED visits pct,1,2025-12-20,georgia,quantile,0.025,1.069988447818965
2025-12-13,Flu ED visits pct,1,2025-12-20,georgia,quantile,0.05,1.251230012040526
2025-12-13,Flu ED visits pct,1,2025-12-20,georgia,quantile,0.1,1.5590556174864998
2025-12-13,Flu ED visits pct,1,2025-12-20,georgia,quantile,0.25,2.1470494871268633
2025-12-13,Flu ED visits pct,1,2025-12-20,georgia,quantile,0.5,2.83725323309162
2025-12-13,Flu ED visits pct,1,2025-12-20,georgia,quantile,0.75,3.4241327069490124
2025-12-13,Flu ED visits pct,1,2025-12-20,georgia,quantile,0.9,4.114556461773923
2025-12-13,Flu ED visits pct,1,2025-12-20,georgia,quantile,0.95,4.7003429079449575
2025-12-13,Flu ED visits pct,1,2025-12-20,georgia,quantile,0.975,5.275980334856878
2025-12-13,Flu ED visits pct,2,2025-12-27,georgia,quantile,0.025,0.7868719536410594
2025-12-13,Flu ED visits pct,2,2025-12-27,georgia,quantile,0.05,0.9998579060521158
2025-12-13,Flu ED visits pct,2,2025-12-27,georgia,quantile,0.1,1.290944796134118
2025-12-13,Flu ED visits pct,2,2025-12-27,georgia,quantile,0.25,2.3072167689801772
2025-12-13,Flu ED visits pct,2,2025-12-27,georgia,quantile,0.5,3.3474463269139236
2025-12-13,Flu ED visits pct,2,2025-12-27,georgia,quantile,0.75,4.463352952373025
2025-12-13,Flu ED visits pct,2,2025-12-27,georgia,quantile,0.9,5.492659486554281
2025-12-13,Flu ED visits pct,2,2025-12-27,georgia,quantile,0.95,6.392002056503074
2025-12-13,Flu ED visits pct,2,2025-12-27,georgia,quantile,0.975,7.109591652163835
2025-12-13,Flu ED visits pct,3,2026-01-03,georgia,quantile,0.025,0.3777742204978706
2025-12-13,Flu ED visits pct,3,2026-01-03,georgia,quantile,0.05,0.6266171808067253
2025-12-13,Flu ED visits pct,3,2026-01-03,georgia,quantile,0.1,0.962290211657415
2025-12-13,Flu ED visits pct,3,2026-01-03,georgia,quantile,0.25,2.1485264450576977
2025-12-13,Flu ED visits pct,3,2026-01-03,georgia,quantile,0.5,3.645547520019403
2025-12-13,Flu ED visits pct,3,2026-01-03,georgia,quantile,0.75,5.711409194859598
2025-12-13,Flu ED visits pct,3,2026-01-03,georgia,quantile,0.9,7.048543299653478
2025-12-13,Flu ED visits pct,3,2026-01-03,georgia,quantile,0.95,8.052655100280937
2025-12-13,Flu ED visits pct,3,2026-01-03,georgia,quantile,0.975,8.8446310321631
2025-12-13,Flu ED visits pct,0,2025-12-13,indiana,quantile,0.025,1.3207459129958536
2025-12-13,Flu ED visits pct,0,2025-12-13,indiana,quantile,0.05,1.4416723759457397
2025-12-13,Flu ED visits pct,0,2025-12-13,indiana,quantile,0.1,1.5698412613422226
2025-12-13,Flu ED visits pct,0,2025-12-13,indiana,quantile,0.25,1.8443914170558604
2025-12-13,Flu ED visits pct,0,2025-12-13,indiana,quantile,0.5,2.194238134191653
2025-12-13,Flu ED visits pct,0,2025-12-13,indiana,quantile,0.75,2.5903049769301845
2025-12-13,Flu ED visits pct,0,2025-12-13,indiana,quantile,0.9,2.9920100416948014
2025-12-13,Flu ED visits pct,0,2025-12-13,indiana,quantile,0.95,3.2775918731038116
2025-12-13,Flu ED visits pct,0,2025-12-13,indiana,quantile,0.975,3.5041002310167504
2025-12-13,Flu ED visits pct,1,2025-12-20,indiana,quantile,0.025,1.2713094263680609
2025-12-13,Flu ED visits pct,1,2025-12-20,indiana,quantile,0.05,1.4894297118525976
2025-12-13,Flu ED visits pct,1,2025-12-20,indiana,quantile,0.1,1.702712166290276
2025-12-13,Flu ED visits pct,1,2025-12-20,indiana,quantile,0.25,2.2430125352108687
2025-12-13,Flu ED visits pct,1,2025-12-20,indiana,quantile,0.5,2.7906817791918455
2025-12-13,Flu ED visits pct,1,2025-12-20,indiana,quantile,0.75,3.3665121834367246
2025-12-13,Flu ED visits pct,1,2025-12-20,indiana,quantile,0.9,4.176845665297953
2025-12-13,Flu ED visits pct,1,2025-12-20,indiana,quantile,0.95,4.722106240542187
2025-12-13,Flu ED visits pct,1,2025-12-20,indiana,quantile,0.975,5.2620121581444375
2025-12-13,Flu ED visits pct,2,2025-12-27,indiana,quantile,0.025,1.033545280378598
2025-12-13,Flu ED visits pct,2,2025-12-27,indiana,quantile,0.05,1.2926526192517216
2025-12-13,Flu ED visits pct,2,2025-12-27,indiana,quantile,0.1,1.5398693866173019
2025-12-13,Flu ED visits pct,2,2025-12-27,indiana,quantile,0.25,2.505021617759418
2025-12-13,Flu ED visits pct,2,2025-12-27,indiana,quantile,0.5,3.3523024917186053
2025-12-13,Flu ED visits pct,2,2025-12-27,indiana,quantile,0.75,4.429125217686833
2025-12-13,Flu ED visits pct,2,2025-12-27,indiana,quantile,0.9,5.442036895385873
2025-12-13,Flu ED visits pct,2,2025-12-27,indiana,quantile,0.95,6.2901539793655585
2025-12-13,Flu ED visits pct,2,2025-12-27,indiana,quantile,0.975,7.2465922862390695
2025-12-13,Flu ED visits pct,3,2026-01-03,indiana,quantile,0.025,0.7048784793745453
2025-12-13,Flu ED visits pct,3,2026-01-03,indiana,quantile,0.05,0.9413383594288914
2025-12-13,Flu ED visits pct,3,2026-01-03,indiana,quantile,0.1,1.330199439790958
2025-12-13,Flu ED visits pct,3,2026-01-03,indiana,quantile,0.25,2.6367281177431936
2025-12-13,Flu ED visits pct,3,2026-01-03,indiana,quantile,0.5,3.612819448340582
2025-12-13,Flu ED visits pct,3,2026-01-03,indiana,quantile,0.75,5.646059590445001
2025-12-13,Flu ED visits pct,3,2026-01-03,indiana,quantile,0.9,6.954130590793761
2025-12-13,Flu ED visits pct,3,2026-01-03,indiana,quantile,0.95,7.89667180448449
2025-12-13,Flu ED visits pct,3,2026-01-03,indiana,quantile,0.975,8.94838281103602
2025-12-13,Flu ED visits pct,0,2025-12-13,new-bedford,quantile,0.025,1.181079800932381
2025-12-13,Flu ED visits pct,0,2025-12-13,new-bedford,quantile,0.05,1.3779226830731042
2025-12-13,Flu ED visits pct,0,2025-12-13,new-bedford,quantile,0.1,1.5454936038544935
2025-12-13,Flu ED visits pct,0,2025-12-13,new-bedford,quantile,0.25,1.8055680055115104
2025-12-13,Flu ED visits pct,0,2025-12-13,new-bedford,quantile,0.5,2.128515702312101
2025-12-13,Flu ED visits pct,0,2025-12-13,new-bedford,quantile,0.75,2.500628292286498
2025-12-13,Flu ED visits pct,0,2025-12-13,new-bedford,quantile,0.9,2.9664450742766295
2025-12-13,Flu ED visits pct,0,2025-12-13,new-bedford,quantile,0.95,3.2618305819505933
2025-12-13,Flu ED visits pct,0,2025-12-13,new-bedford,quantile,0.975,3.5273492830783626
2025-12-13,Flu ED visits pct,1,2025-12-20,new-bedford,quantile,0.025,1.2883620909764502
2025-12-13,Flu ED visits pct,1,2025-12-20,new-bedford,quantile,0.05,1.412616321689094
2025-12-13,Flu ED visits pct,1,2025-12-20,new-bedford,quantile,0.1,1.6180524298090246
2025-12-13,Flu ED visits pct,1,2025-12-20,new-bedford,quantile,0.25,2.051612588898314
2025-12-13,Flu ED visits pct,1,2025-12-20,new-bedford,quantile,0.5,2.682295427786058
2025-12-13,Flu ED visits pct,1,2025-12-20,new-bedford,quantile,0.75,3.2640455405476776
2025-12-13,Flu ED visits pct,1,2025-12-20,new-bedford,quantile,0.9,4.041454546898409
2025-12-13,Flu ED visits pct,1,2025-12-20,new-bedford,quantile,0.95,4.668335458534704
2025-12-13,Flu ED visits pct,1,2025-12-20,new-bedford,quantile,0.975,5.137788997444226
2025-12-13,Flu ED visits pct,2,2025-12-27,new-bedford,quantile,0.025,1.0712104170709251
2025-12-13,Flu ED visits pct,2,2025-12-27,new-bedford,quantile,0.05,1.2196869571400049
2025-12-13,Flu ED visits pct,2,2025-12-27,new-bedford,quantile,0.1,1.4936926671296167
2025-12-13,Flu ED visits pct,2,2025-12-27,new-bedford,quantile,0.25,2.190630351097207
2025-12-13,Flu ED visits pct,2,2025-12-27,new-bedford,quantile,0.5,3.1313598069349897
2025-12-13,Flu ED visits pct,2,2025-12-27,new-bedford,quantile,0.75,4.279777059659834
2025-12-13,Flu ED visits pct,2,2025-12-27,new-bedford,quantile,0.9,5.321632994984477
2025-12-13,Flu ED visits pct,2,2025-12-27,new-bedford,quantile,0.95,6.172444198364537
2025-12-13,Flu ED visits pct,2,2025-12-27,new-bedford,quantile,0.975,7.084661401857179
2025-12-13,Flu ED visits pct,3,2026-01-03,new-bedford,quantile,0.025,0.6636149520488546
2025-12-13,Flu ED visits pct,3,2026-01-03,new-bedford,quantile,0.05,0.8438973575106945
2025-12-13,Flu ED visits pct,3,2026-01-03,new-bedford,quantile,0.1,1.054119077984634
2025-12-13,Flu ED visits pct,3,2026-01-03,new-bedford,quantile,0.25,2.204827186138334
2025-12-13,Flu ED visits pct,3,2026-01-03,new-bedford,quantile,0.5,3.309005032951013
2025-12-13,Flu ED visits pct,3,2026-01-03,new-bedford,quantile,0.75,5.498717817618192
2025-12-13,Flu ED visits pct,3,2026-01-03,new-bedford,quantile,0.9,6.7011074379008555
2025-12-13,Flu ED visits pct,3,2026-01-03,new-bedford,quantile,0.95,7.86541801600403
2025-12-13,Flu ED visits pct,3,2026-01-03,new-bedford,quantile,0.975,8.813332079089564
2025-12-13,Flu ED visits pct,0,2025-12-13,south-carolina,quantile,0.025,0.9835080104002858
2025-12-13,Flu ED visits pct,0,2025-12-13,south-carolina,quantile,0.05,1.2330011085729526
2025-12-13,Flu ED visits pct,0,2025-12-13,south-carolina,quantile,0.1,1.4031294900323654
2025-12-13,Flu ED visits pct,0,2025-12-13,south-carolina,quantile,0.25,1.6782766514122147
2025-12-13,Flu ED visits pct,0,2025-12-13,south-carolina,quantile,0.5,1.9738904934729335
2025-12-13,Flu ED visits pct,0,2025-12-13,south-carolina,quantile,0.75,2.3229979680700223
2025-12-13,Flu ED visits pct,0,2025-12-13,south-carolina,quantile,0.9,2.7697218581115663
2025-12-13,Flu ED visits pct,0,2025-12-13,south-carolina,quantile,0.95,2.9968092812833063
2025-12-13,Flu ED visits pct,0,2025-12-13,south-carolina,quantile,0.975,3.3249228329156995
2025-12-13,Flu ED visits pct,1,2025-12-20,south-carolina,quantile,0.025,1.140888056102451
2025-12-13,Flu ED visits pct,1,2025-12-20,south-carolina,quantile,0.05,1.3446164248815797
2025-12-13,Flu ED visits pct,1,2025-12-20,south-carolina,quantile,0.1,1.5489859739969345
2025-12-13,Flu ED visits pct,1,2025-12-20,south-carolina,quantile,0.25,1.9658405977993727
2025-12-13,Flu ED visits pct,1,2025-12-20,south-carolina,quantile,0.5,2.5728072111511584
2025-12-13,Flu ED visits pct,1,2025-12-20,south-carolina,quantile,0.75,3.1753635421433577
2025-12-13,Flu ED visits pct,1,2025-12-20,south-carolina,quantile,0.9,3.967764467561498
2025-12-13,Flu ED visits pct,1,2025-12-20,south-carolina,quantile,0.95,4.385728184272148
2025-12-13,Flu ED visits pct,1,2025-12-20,south-carolina,quantile,0.975,4.873310833169835
2025-12-13,Flu ED visits pct,2,2025-12-27,south-carolina,quantile,0.025,0.9100870836614169
2025-12-13,Flu ED visits pct,2,2025-12-27,south-carolina,quantile,0.05,1.0762092487566977
2025-12-13,Flu ED visits pct,2,2025-12-27,south-carolina,quantile,0.1,1.4266861369801376
2025-12-13,Flu ED visits pct,2,2025-12-27,south-carolina,quantile,0.25,2.2945575720961857
2025-12-13,Flu ED visits pct,2,2025-12-27,south-carolina,quantile,0.5,3.0426961536537993
2025-12-13,Flu ED visits pct,2,2025-12-27,south-carolina,quantile,0.75,4.161108807583626
2025-12-13,Flu ED visits pct,2,2025-12-27,south-carolina,quantile,0.9,5.35763485373163
2025-12-13,Flu ED visits pct,2,2025-12-27,south-carolina,quantile,0.95,6.031058862665206
2025-12-13,Flu ED visits pct,2,2025-12-27,south-carolina,quantile,0.975,6.687221720058372
